,ScripCode,TradingSymbol,BuySell,RIC,Series,venue,trade_volume,execution_price,position,trader_id,trade_time,arrival_time,signal_time,Exch Time,TOMReceiptTime,BasketId,currency,broker_id,order_id,arrival_price,trade_price,signal_price,Date-Time,Type,Price,Bid Price,Bid Size,Ask Price,Ask Size,High,Low,Market VWAP,market_high,market_low,market_vwap,market_mid,market_spread,best_ask,best_bid,trades_vwap,trades_twap,slippage,best_price,worst_price,sippage_to_market_vwap,market_impact
99,,,, GOOG.OQ,,,,,,,2025-02-25 01:00:00,2025-02-25 08:34:00.100,2025-02-25 08:34:00,,,,,,,,,,2025-02-25T08:36:00,N,165.4313832,165.4313832,15.0,200.0,15.0,98.0,45.0,165.4313832,,,,,,,,,,,,,,
0,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,390.0,126.75,1.0,ABC101,2025-09-04 09:40:00,2025-09-04 09:40:00.100,2025-09-04 09:40:00,09/04/25 09:40,09/04/25 09:40,2025040900466.0,INR,1.0,2025040900466.0,,126.75,126.75,,,,,,,,,,,,,,,,,,126.75,126.75,0.0,126.75,126.75,,
1,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,500.0,126.75,1.0,ABC102,2025-09-04 09:40:00,2025-09-04 09:40:00.100,2025-09-04 09:40:00,09/04/25 09:40,09/04/25 09:40,2025040900466.0,INR,1.0,2025040900466.0,,126.75,126.75,,,,,,,,,,,,,,,,,,126.75,126.75,0.0,126.75,126.75,,
2,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,14.0,126.76,1.0,ABC103,2025-09-04 09:40:00,2025-09-04 09:40:00.100,2025-09-04 09:40:00,09/04/25 09:40,09/04/25 09:40,2025040900466.0,INR,1.0,2025040900466.0,,126.76,126.75,,,,,,,,,,,,,,,,,,126.75015486725664,126.75333333333333,0.012218309066543979,126.75,126.76,,
3,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,138.0,126.82,1.0,ABC104,2025-09-04 09:40:00,2025-09-04 09:40:00.100,2025-09-04 09:40:00,09/04/25 09:40,09/04/25 09:40,2025040900466.0,INR,1.0,2025040900466.0,,126.82,126.75,,,,,,,,,,,,,,,,,,126.75940499040306,126.77,0.7419560232053461,126.75,126.82,,
4,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,192.0,126.84,1.0,ABC105,2025-09-04 09:40:00,2025-09-04 09:40:00.100,2025-09-04 09:40:00,09/04/25 09:40,09/04/25 09:40,2025040900466.0,INR,1.0,2025040900466.0,,126.84,126.75,,,,,,,,,,,,,,,,,,126.77194489465153,126.78399999999999,1.7310529289238321,126.75,126.84,,
5,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,575.0,126.85,1.0,ABC106,2025-09-04 09:40:00,2025-09-04 09:40:00.100,2025-09-04 09:40:00,09/04/25 09:40,09/04/25 09:40,2025040900466.0,INR,1.0,2025040900466.0,,126.85,126.75,,,,,,,,,,,,,,,,,,126.79675511332228,126.795,3.6874061390995747,126.75,126.85,,
6,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,123.0,126.86,1.0,ABC107,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.86,126.75,,,,,,,,,,,,,,,,,,126.86,126.86,8.6709758789216,126.86,126.86,,
7,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,704.0,126.87,1.0,ABC108,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.87,126.75,,,,,,,,,,,,,,,,,,126.86851269649335,126.86500000000001,9.341379825021798,126.86,126.87,,
8,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,78.0,126.87,1.0,ABC109,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.87,126.75,,,,,,,,,,,,,,,,,,126.86864088397792,126.86666666666667,9.35147434001562,126.86,126.87,,
9,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,157.0,126.9,1.0,ABC110,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.8732768361582,126.875,9.716532845399346,126.86,126.9,,
10,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,748.0,126.9,1.0,ABC111,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.88432044198895,126.88,10.58605519744721,126.86,126.9,,
11,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,904.0,126.91,1.0,ABC112,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.91,126.75,,,,,,,,,,,,,,,,,,126.89287398673545,126.88499999999999,11.25941766835444,126.86,126.91,,
12,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,47.0,126.99,1.0,ABC113,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.8945273451648,126.89999999999999,11.389564876322506,126.86,126.99,,
13,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,126.99,1.0,ABC114,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.89538406317303,126.91125,11.457001706275504,126.86,126.99,,
14,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,50.0,126.99,1.0,ABC115,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.89705218617773,126.92,11.588305925498014,126.86,126.99,,
15,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,5.0,126.99,1.0,ABC116,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.89721576909541,126.92699999999999,11.60118196472389,126.86,126.99,,
16,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,158.0,126.99,1.0,ABC117,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900466.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.90210403467823,126.93272727272728,11.985934814498135,126.86,126.99,,
289,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,138.0,126.99,1.0,ABC390,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900646.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.90597067261716,126.9375,12.29025488639303,126.86,126.99,,
290,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,483.0,126.99,1.0,ABC391,2025-09-04 09:41:00,2025-09-04 09:41:00.100,2025-09-04 09:41:00,09/04/25 09:41,09/04/25 09:41,2025040900466.0,INR,1.0,2025040900647.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.917182320442,126.94153846153846,13.172552162392892,126.86,126.99,,
291,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,904.0,127.0,1.0,ABC392,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900648.0,,127.0,126.75,,,,,,,,,,,,,,,,,,127.0,127.0,19.68503937007874,127.0,127.0,,
292,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,905.0,126.99,1.0,ABC393,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900649.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.99499723604202,126.995,19.291880890918502,126.99,127.0,,
293,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,608.0,127.03,1.0,ABC394,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900650.0,,127.03,126.75,,,,,,,,,,,,,,,,,,127.0038022341746,127.00666666666666,19.983829594851773,126.99,127.03,,
294,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,297.0,127.03,1.0,ABC395,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900651.0,,127.03,126.75,,,,,,,,,,,,,,,,,,127.00666912306558,127.01249999999999,20.209105934183125,126.99,127.03,,
295,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,422.0,127.0,1.0,ABC396,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900652.0,,127.0,126.75,,,,,,,,,,,,,,,,,,127.00577168367346,127.00999999999999,20.13858742660101,126.99,127.03,,
296,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,65.0,127.0,1.0,ABC397,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900653.0,,127.0,126.75,,,,,,,,,,,,,,,,,,127.00565448297407,127.00833333333333,20.12937801980604,126.99,127.03,,
297,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,100.0,127.0,1.0,ABC398,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900654.0,,127.0,126.75,,,,,,,,,,,,,,,,,,127.00548318691305,127.00714285714285,20.115917872385165,126.99,127.03,,
298,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,318.0,127.0,1.0,ABC399,2025-09-04 09:42:00,2025-09-04 09:42:00.100,2025-09-04 09:42:00,09/04/25 09:42,09/04/25 09:42,2025040900466.0,INR,1.0,2025040900655.0,,127.0,126.75,,,,,,,,,,,,,,,,,,127.00500138159713,127.00625,20.078058251497716,126.99,127.03,,
17,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,114.0,127.03,1.0,ABC118,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,127.03,126.75,,,,,,,,,,,,,,,,,,127.03,127.03,22.0420373140204,127.03,127.03,,
18,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,600.0,127.03,1.0,ABC119,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,127.03,126.75,,,,,,,,,,,,,,,,,,127.03,127.03,22.0420373140204,127.03,127.03,,
19,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,25.0,127.04,1.0,ABC120,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,127.04,126.75,,,,,,,,,,,,,,,,,,127.03033829499323,127.03333333333335,22.06860965309086,127.03,127.04,,
20,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,10.0,127.04,1.0,ABC121,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,127.04,126.75,,,,,,,,,,,,,,,,,,127.03046728971961,127.03500000000001,22.078741872211285,127.03,127.04,,
21,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,138.0,127.04,1.0,ABC122,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,127.04,126.75,,,,,,,,,,,,,,,,,,127.03195039458849,127.03600000000002,22.195234640788666,127.03,127.04,,
22,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,17.0,127.04,1.0,ABC123,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,127.04,126.75,,,,,,,,,,,,,,,,,,127.03210176991149,127.03666666666668,22.207124496960006,127.03,127.04,,
23,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,395.0,126.96,1.0,ABC124,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.96,126.75,,,,,,,,,,,,,,,,,,127.01017705927634,127.0257142857143,20.48474108928439,126.96,127.04,,
24,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,81.0,126.96,1.0,ABC125,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.96,126.75,,,,,,,,,,,,,,,,,,127.00723188405796,127.01750000000001,20.25332575492863,126.96,127.04,,
25,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,81.0,126.96,1.0,ABC126,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.96,126.75,,,,,,,,,,,,,,,,,,127.00461327857631,127.01111111111112,20.047561423445092,126.96,127.04,,
26,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,162.0,126.96,1.0,ABC127,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.96,126.75,,,,,,,,,,,,,,,,,,127.00016019716573,127.00600000000001,19.697628473645768,126.96,127.04,,
27,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,88.0,126.96,1.0,ABC128,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.96,126.75,,,,,,,,,,,,,,,,,,126.99809468147282,127.0018181818182,19.535307367805316,126.96,127.04,,
28,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,30.0,126.95,1.0,ABC129,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.99726593911545,126.99750000000002,19.470178140212415,126.95,127.04,,
29,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,341.0,126.95,1.0,ABC130,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.98952449567723,126.99384615384618,18.86175230819009,126.95,127.04,,
30,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,102.0,126.95,1.0,ABC131,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.98767857142859,126.9907142857143,18.716664018304595,126.95,127.04,,
31,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,102.0,126.95,1.0,ABC132,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.98599737532811,126.98800000000003,18.58451956955394,126.95,127.04,,
32,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,439.0,126.95,1.0,ABC133,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.98019816513762,126.98562500000003,18.128666395546958,126.95,127.04,,
33,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,516.0,126.93,1.0,ABC134,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.93,126.75,,,,,,,,,,,,,,,,,,126.97220610922557,126.98235294117649,17.50037398219405,126.93,127.04,,
34,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,4636.0,126.93,1.0,ABC135,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.93,126.75,,,,,,,,,,,,,,,,,,126.94736574838137,126.97944444444445,15.54705347510442,126.93,127.04,,
35,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,2031.0,126.9,1.0,ABC136,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.9,126.75,,,,,,,,,,,,,,,,,,126.93765643924102,126.97526315789474,14.783354640775697,126.9,127.04,,
36,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,129.0,126.94,1.0,ABC137,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.937686559729,126.97350000000002,14.785723989123465,126.9,127.04,,
37,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,129.0,126.94,1.0,ABC138,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93771591579777,126.97190476190478,14.788033205378124,126.9,127.04,,
38,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,129.0,126.94,1.0,ABC139,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93774453618262,126.97045454545456,14.790284550006742,126.9,127.04,,
39,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,60.0,126.94,1.0,ABC140,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93775760502173,126.96913043478263,14.791312574305488,126.9,127.04,,
40,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,69.0,126.94,1.0,ABC141,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93777244819648,126.96791666666668,14.792480171582778,126.9,127.04,,
41,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,129.0,126.94,1.0,ABC142,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93779967781674,126.96680000000002,14.794622113617805,126.9,127.04,,
42,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,98.0,126.94,1.0,ABC143,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93781992301194,126.96576923076925,14.796214644765184,126.9,127.04,,
43,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,31.0,126.94,1.0,ABC144,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93782624976598,126.96481481481484,14.796712320912496,126.9,127.04,,
44,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,28.0,126.94,1.0,ABC145,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93783193277312,126.9639285714286,14.797159358495946,126.9,127.04,,
45,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,10.0,126.94,1.0,ABC146,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.9378339552239,126.96310344827589,14.797318448820448,126.9,127.04,,
46,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,91.0,126.94,1.0,ABC147,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93785218758673,126.96233333333336,14.79875264543809,126.9,127.04,,
47,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,129.0,126.94,1.0,ABC148,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93787751371116,126.96161290322583,14.800744851816505,126.9,127.04,,
48,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,1.0,126.94,1.0,ABC149,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.94,126.75,,,,,,,,,,,,,,,,,,126.93787770770497,126.96093750000003,14.800760111776041,126.9,127.04,,
49,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,249.0,126.99,1.0,ABC150,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.99,126.75,,,,,,,,,,,,,,,,,,126.93903753351208,126.9618181818182,14.891993604581396,126.9,127.04,,
50,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,52.0,126.95,1.0,ABC151,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.9390882405266,126.96147058823531,14.895982250031073,126.9,127.04,,
51,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,52.0,126.95,1.0,ABC152,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.93913848060916,126.96114285714286,14.89993416317786,126.9,127.04,,
52,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,52.0,126.95,1.0,ABC153,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.93918826017978,126.96083333333334,14.90384984911106,126.9,127.04,,
53,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,52.0,126.95,1.0,ABC154,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.93923758554129,126.96054054054053,14.907729803699945,126.9,127.04,,
54,3499.0,TATASTEEL-EQ,Buy,TATASTEEL,EQ,TATASTEEL-EQ,52.0,126.95,1.0,ABC155,2025-09-04 09:43:00,2025-09-04 09:43:00.100,2025-09-04 09:43:00,09/04/25 09:43,09/04/25 09:43,2025040900466.0,INR,1.0,2025040900466.0,,126.95,126.75,,,,,,,,,,,,,,,,,,126.93928646288207,126.96026315789473,14.911574513806233,126.9,127.04,,
